sample,ZP3_log2_TPM
GTEX-U8XE-0226-SM-4E3J3,2.3077
GTEX-U3ZM-1126-SM-4DXUB,2.93
GTEX-1445S-0011-R6b-SM-5PNUF,1.4962
GTEX-13OW7-0426-SM-5K7VK,2.4518
GTEX-QCQG-1226-SM-48U23,2.59
GTEX-WXYG-2226-SM-4E3IM,2.3394
GTEX-OOBJ-0926-SM-48TDO,1.1316
GTEX-11WQC-0008-SM-5SI6R,1.3679
GTEX-SIU7-0526-SM-3NM8I,3.8521
GTEX-13G51-1026-SM-5K7YQ,1.3283
GTEX-ZV68-0011-R2a-SM-4YCDK,-0.1665
GTEX-11DXX-1026-SM-5H11E,-0.8599
GTEX-XLM4-0011-R9A-SM-4AT45,2.7721
GTEX-13113-1926-SM-5LZWG,3.242
GTEX-13JUV-0011-R11a-SM-5LZYH,1.7575
GTEX-13OVL-0626-SM-5KM13,3.3393
GTEX-UTHO-0006-SM-3NMCC,-0.5332
GTEX-ZYW4-0926-SM-59HJS,-1.7322
GTEX-139D8-1626-SM-5IJFZ,2.2019
GTEX-131YS-3226-SM-5IFGV,1.2992
GTEX-S7PM-0426-SM-3NM91,-1.3921
GTEX-QEL4-0326-SM-3GAE5,1.1833
GTEX-1339X-2726-SM-5PNYU,2.5731
GTEX-ZPCL-1126-SM-4WWFE,2.0604
GTEX-XXEK-1126-SM-4BRUX,-2.4659
GTEX-NFK9-1726-SM-3TW8P,2.3843
GTEX-ZDYS-2426-SM-4WKGI,1.7141
GTEX-131XE-2526-SM-5EQ57,1.4962
GTEX-S7PM-0011-R5A-SM-3NM8G,0.044
GTEX-W5WG-2526-SM-4SOJ2,1.3109
GTEX-XQ3S-0526-SM-4BOQA,-0.0574
GTEX-ZVT4-1326-SM-5NQ8E,1.7954
GTEX-146FH-0226-SM-5QGPQ,1.2992
GTEX-13OVG-0626-SM-5IFEP,1.7954
GTEX-ZDYS-1726-SM-5HL4Y,-1.9379
GTEX-13OVJ-0326-SM-5L3GL,-0.0877
GTEX-WWYW-1326-SM-3NB2S,0.0014
GTEX-13FXS-0011-R1a-SM-5K7U6,1.125
GTEX-13QBU-0326-SM-5LU3F,-0.1031
GTEX-144GL-0011-R11b-SM-5P9F6,1.0573
GTEX-146FH-0126-SM-5QGPP,1.6187
GTEX-ZP4G-0006-SM-4WWE6,2.1509
GTEX-WHPG-1026-SM-3NMBA,-1.9379
GTEX-P4QS-0926-SM-48TBS,2.1114
GTEX-ZTSS-1926-SM-57WEW,2.0878
GTEX-11NSD-1726-SM-5N9C3,0.6425
GTEX-RTLS-0326-SM-2TF6A,2.3788
GTEX-T2YK-2226-SM-32QPT,2.1378
GTEX-X4XX-0011-R5A-SM-46MWN,1.2756
GTEX-YBZK-0226-SM-59HLO,0.7146
GTEX-XUZC-2126-SM-4BRW8,0.1776
GTEX-YB5K-0003-SM-4VDSN,-0.5543
GTEX-148VI-1226-SM-5RQJR,-2.0529
GTEX-XQ3S-0006-SM-4BOQ4,0.7579
GTEX-X5EB-0826-SM-46MVS,0.9191
GTEX-133LE-2226-SM-5IFGU,1.2209
GTEX-ZVT2-0626-SM-5GICR,1.6785
GTEX-QESD-0008-SM-447B2,0.7748
GTEX-145LU-0011-R9b-SM-5SI66,1.3956
GTEX-U412-0326-SM-5DUVP,1.4065
GTEX-13OW6-0011-R2a-SM-5L3HG,0.5568
GTEX-14DAQ-3026-SM-5S2QZ,0.0854
GTEX-1399U-2426-SM-5K7XB,1.1833
GTEX-ZT9W-2426-SM-57WFJ,1.2756
GTEX-1399R-0926-SM-5J2N8,1.5854
GTEX-WHWD-1426-SM-4OORU,2.6579
GTEX-13FHO-0011-R1b-SM-5KLZG,1.2815
GTEX-131XE-0826-SM-5HL9W,2.4063
GTEX-13N1W-0011-R4a-SM-5MR52,0.24
GTEX-ZTX8-0726-SM-59HL9,-0.2671
GTEX-ZVT3-0006-SM-51MT9,-0.1993
GTEX-X4EP-0011-R1A-SM-3P624,3.1344
GTEX-111CU-1026-SM-5EGIL,-1.5105
GTEX-R55E-1026-SM-2TC5S,-2.4659
GTEX-12WS9-0011-R4b-SM-5P9EU,-0.2671
GTEX-13RTJ-0011-R10b-SM-5O9CW,0.6969
GTEX-13S7M-0011-R6b-SM-5O9D8,1.6466
GTEX-13NYS-1626-SM-5J2MU,1.4704
GTEX-TKQ2-0004-SM-3NMAC,1.5465
GTEX-RUSQ-0003-SM-2XCEB,1.7828
GTEX-XQ3S-1026-SM-4BOPJ,0.2642
GTEX-S32W-0126-SM-4AD61,2.2082
GTEX-ZTSS-0926-SM-59865,0.7916
GTEX-X4EO-0126-SM-3P5YN,2.791
GTEX-13O3O-0011-R6b-SM-5P9GY,2.4386
GTEX-Q2AI-1326-SM-2S1PL,2.6208
GTEX-12WSH-0011-R9b-SM-5LZUG,1.884
GTEX-ZVE2-0326-SM-57WFC,0.9568
GTEX-S32W-0326-SM-2XCBI,1.6327
GTEX-ZF2S-0326-SM-4WKGD,0.8082
GTEX-UTHO-2426-SM-4JBHD,0.346
GTEX-WYBS-0008-SM-4ONDX,3.3911
GTEX-Y5LM-1826-SM-4VDT9,3.2587
GTEX-11NUK-1026-SM-5HL5J,0.1257
GTEX-YJ8O-2826-SM-5CVM4,0.03
GTEX-ZA64-1426-SM-5CVMC,3.1908
GTEX-12126-1026-SM-5P9JJ,0.5955
GTEX-WZTO-1126-SM-3NM93,3.1588
GTEX-WHSE-1626-SM-4M1XL,1.6093
GTEX-X5EB-0426-SM-46MVY,0.7493
GTEX-ZVT2-1326-SM-5E45H,1.8363
GTEX-147JS-1026-SM-5S2MP,1.4065
GTEX-ZVE1-0726-SM-51MRN,2.2543
GTEX-WXYG-0126-SM-4OND7,2.409
GTEX-QEL4-2126-SM-447AE,2.1606
GTEX-145MO-3126-SM-5S2RT,1.8683
GTEX-WWYW-3126-SM-3NB39,0.679
GTEX-11LCK-1226-SM-5Q5AM,3.3506
GTEX-XBED-1626-SM-47JYN,1.1382
GTEX-13CF2-0011-R5a-SM-5LZWS,2.1509
GTEX-13O3P-1426-SM-5L3DT,-2.6349
GTEX-ZV68-0008-SM-4YCCV,0.3796
GTEX-VUSG-0426-SM-3GIKD,0.5763
GTEX-14BMV-2326-SM-5RQJ4,2.2931
GTEX-11TT1-0005-SM-5NQ8Y,-0.1187
GTEX-12WSG-0326-SM-5FQU3,-0.8599
GTEX-QEG4-0626-SM-2S1OY,3.3925
GTEX-13VXU-2926-SM-5LU5C,0.6608
GTEX-145LU-0526-SM-5O9AT,2.0076
GTEX-131XE-2426-SM-5EQ5V,1.334
GTEX-ZAB4-0011-R8b-SM-4SOKF,0.1776
GTEX-13OVJ-0926-SM-5K7U1,0.1903
GTEX-XQ3S-0126-SM-4BOO9,-2.2447
GTEX-11DXZ-0726-SM-5N9C4,1.1117
GTEX-13NYB-3026-SM-5IJD7,1.7446
GTEX-131XE-1226-SM-5EGKF,2.1313
GTEX-WEY5-2126-SM-3GILK,-0.9686
GTEX-ZDTT-0006-SM-4WKFP,2.1541
GTEX-113JC-0008-SM-5QGR6,0.6145
GTEX-13111-1926-SM-5GCOL,1.4547
GTEX-ZV6S-0226-SM-59HJT,0.2762
GTEX-11NSD-0426-SM-5N9CR,1.7532
GTEX-13PVQ-1026-SM-5KM3M,0.9268
GTEX-QCQG-0126-SM-48U27,2.9109
GTEX-132NY-0726-SM-5KLZM,-0.3201
GTEX-11ZTS-1426-SM-5EQMM,-1.3548
GTEX-ZVZQ-0008-SM-51MSK,-1.2481
GTEX-11DXZ-0526-SM-5GU7J,0.4447
GTEX-OHPN-0226-SM-48TBV,1.6374
GTEX-Y114-2726-SM-4TT9B,2.5948
GTEX-12WSG-0226-SM-5EGIF,0.8082
GTEX-ZZPU-1426-SM-5GZZ6,2.3732
GTEX-SNOS-0008-SM-4DM6I,0.8408
GTEX-13CIG-0011-R8b-SM-5LZX5,0.7664
GTEX-YJ8A-0826-SM-5Q5A7,0.6332
GTEX-UTHO-0011-R5A-SM-3GIJD,1.7009
GTEX-ZF2S-1426-SM-57WET,0.4657
GTEX-13O3O-0011-R8b-SM-5LUAL,0.1124
GTEX-S4P3-1626-SM-3K2AZ,2.8936
GTEX-XMD1-0006-SM-4AT4Q,-1.9379
GTEX-VJWN-0626-SM-3NMAN,-0.2671
GTEX-11NV4-2026-SM-5N9DG,0.6608
GTEX-11DZ1-0126-SM-5985Q,1.5415
GTEX-W5WG-2326-SM-3GIJH,1.0293
GTEX-QV44-0926-SM-2S1RH,0.5568
GTEX-X4XX-0011-R3B-SM-46MWK,0.6239
GTEX-NPJ7-0011-R2a-SM-2I3GF,1.4756
GTEX-YB5K-2226-SM-4WWG1,-0.0877
GTEX-ZY6K-0826-SM-5A5L7,0.4967
GTEX-13W3W-2226-SM-5LU4M,3.2158
GTEX-ZVT2-1826-SM-5NQ8W,2.4412
GTEX-ZYWO-2226-SM-5GZXR,2.9071
GTEX-ZE9C-0011-R3a-SM-4WKGT,-0.013
GTEX-WQUQ-1926-SM-4OOSA,-1.2142
GTEX-13OVG-0726-SM-5IJBY,1.3567
GTEX-ZYWO-2026-SM-5GIDA,1.334
GTEX-U8T8-0426-SM-3DB8X,0.5955
GTEX-13OW5-0626-SM-5J2N2,0.9419
GTEX-132NY-0526-SM-5EQ4V,1.7009
GTEX-UJMC-0426-SM-4IHJF,1.1706
GTEX-13QJC-0011-R8b-SM-5S2U6,2.3308
GTEX-12WS9-0011-R3a-SM-5CVNF,0.0718
GTEX-11DXX-1326-SM-5GIDZ,-1.1488
GTEX-XV7Q-0226-SM-4BRVL,1.7446
GTEX-QLQW-1326-SM-2S1QS,-1.1172
GTEX-13SLW-2826-SM-5Q5ES,-0.7834
GTEX-TSE9-1326-SM-5CHR5,-9.9658
GTEX-ZUA1-0011-R6b-SM-4YCDD,0.2029
GTEX-1128S-1626-SM-5H12O,1.8957
GTEX-OHPK-0426-SM-3MJH3,0.547
GTEX-ZDTS-1426-SM-5K7WC,0.1124
GTEX-UJHI-1426-SM-3DB9C,1.3567
GTEX-11NV4-1326-SM-5HL6V,-0.5756
GTEX-14AS3-1126-SM-5Q5CR,1.4652
GTEX-132QS-0726-SM-5IJE9,0.3685
GTEX-13OW6-1626-SM-5IJD5,0.7664
GTEX-P4QS-1726-SM-3NB1V,0.7916
GTEX-YB5E-0426-SM-5IFHR,1.6281
GTEX-ZLFU-0526-SM-4WWBN,1.1577
GTEX-11P81-2426-SM-5GU65,1.5316
GTEX-Q2AI-0926-SM-48U1F,2.004
GTEX-ZLWG-0008-SM-4E3J4,1.9302
GTEX-ZE9C-1326-SM-5S2OW,0.9789
GTEX-WHPG-2226-SM-3NMBO,-3.3076
GTEX-Y9LG-1926-SM-5IFHY,-9.9658
GTEX-WWTW-0002-SM-4MVNH,1.4704
GTEX-SNOS-1226-SM-4DM5H,1.7185
GTEX-13PVQ-0011-R7a-SM-5L3G3,1.4547
GTEX-13NYS-0011-R3b-SM-5MR41,1.2209
GTEX-T8EM-1226-SM-4DM5J,1.7053
GTEX-U8XE-1526-SM-4E3HT,-3.1714
GTEX-13OW5-0826-SM-5J1NE,0.8408
GTEX-ZYT6-1126-SM-5GZYR,1.9111
GTEX-XOTO-0526-SM-4B662,-1.8836
GTEX-WXYG-0826-SM-4ONC7,1.5709
GTEX-PWOO-1226-SM-48TCO,0.0718
GTEX-111VG-1626-SM-5EGIO,3.8471
GTEX-RM2N-1426-SM-2TF4H,2.5363
GTEX-14E6C-2626-SM-5RQJP,1.3735
GTEX-145MI-0326-SM-5Q5EV,-0.2159
GTEX-YFCO-0926-SM-5LUA5,1.6875
GTEX-13X6K-0011-R7b-SM-5P9K7,3.2766
GTEX-11DXZ-2026-SM-5987S,2.183
GTEX-113IC-0006-SM-5NQ9C,1.3511
GTEX-SSA3-0008-SM-47JWJ,0.5666
GTEX-ZPCL-2426-SM-57WFP,0.0718
GTEX-13G51-2626-SM-5LZYW,1.3567
GTEX-13RTJ-0726-SM-5QGQN,-2.1779
GTEX-1399T-0011-R5b-SM-5IJDK,3.5287
GTEX-XYKS-2926-SM-4E3IA,1.1184
GTEX-UPK5-0003-SM-3NMDI,-1.5951
GTEX-YB5E-1626-SM-5IFIQ,1.3225
GTEX-SIU8-0626-SM-2XCDN,4.2366
GTEX-11NSD-0526-SM-5A5LT,0.7407
GTEX-11DXW-0726-SM-5H12J,-2.3884
GTEX-11ZU8-1526-SM-5EGHX,2.7183
GTEX-145MH-3026-SM-5Q5DZ,1.1382
GTEX-REY6-1026-SM-2TF4Y,1.334
GTEX-ZQG8-1326-SM-51MQW,0.2277
GTEX-12WSB-2426-SM-5EGJC,4.4183
GTEX-Y8DK-0011-R10A-SM-4SOK1,-0.2845
GTEX-R45C-0926-SM-3GAD4,0.4761
GTEX-117YW-0226-SM-5N9CM,0.434
GTEX-WFG8-0006-SM-3GIKS,0.3346
GTEX-13W3W-1826-SM-5IJDE,3.6405
GTEX-13OW8-0011-R1a-SM-5L3HI,-0.1504
GTEX-14753-0011-R6b-SM-5S2UD,-0.3752
GTEX-13QJC-0526-SM-5RQKB,3.1876
GTEX-13X6K-0011-R5b-SM-5PNUE,3.8167
GTEX-PX3G-1826-SM-2S1PK,0.7579
GTEX-WOFL-0126-SM-3MJG2,2.3536
GTEX-11VI4-0126-SM-5GU6Z,0.5955
GTEX-ZGAY-2226-SM-4YCCX,1.8957
GTEX-NL3H-0011-R7a-SM-2I3G5,1.1447
GTEX-ZDTT-0126-SM-4WKHA,1.5064
GTEX-12126-0526-SM-5PNW4,-0.7834
GTEX-NFK9-0526-SM-2YUNL,2.1862
GTEX-ZDXO-0011-R5a-SM-4WKG5,1.8484
GTEX-X4EP-0011-R3A-SM-3P626,2.9618
GTEX-RN64-0126-SM-2TC68,2.5948
GTEX-131XG-0226-SM-5IFG1,0.2154
GTEX-11I78-0226-SM-5HL6R,1.4228
GTEX-O5YV-1826-SM-2YUNI,0.9268
GTEX-111YS-2026-SM-5EGGL,3.3605
GTEX-13N2G-0011-R3b-SM-5MR5G,1.3679
GTEX-T2IS-3026-SM-32QPM,2.3135
GTEX-13N1W-0526-SM-5MR4I,-5.0116
GTEX-14BIN-0011-R6a-SM-5S2RH,2.3135
GTEX-13OVH-0426-SM-5K7UC,1.1897
GTEX-13OVH-0011-R3a-SM-5KM49,1.2333
GTEX-Q2AH-1726-SM-3NB2B,0.4125
GTEX-P44G-0011-R4A-SM-2I3FB,0.2642
GTEX-13D11-0226-SM-5LZXL,0.5568
GTEX-13PDP-0011-R6b-SM-5O9D5,0.8408
GTEX-145LV-1226-SM-5S2QH,2.1378
GTEX-1122O-0626-SM-5N9B9,-2.3884
GTEX-X4LF-0226-SM-4QAS8,1.8762
GTEX-NPJ8-0011-R1a-SM-2HMLC,1.3623
GTEX-WWYW-0008-SM-4MVPF,0.8961
GTEX-1122O-1826-SM-5EGIP,-2.1779
GTEX-PLZ4-0126-SM-2S1OG,1.7744
GTEX-145MH-1526-SM-5LUAU,0.1776
GTEX-Y9LG-0526-SM-4VBRY,0.4016
GTEX-N7MS-0011-R7a-SM-2HMKN,0.6332
GTEX-111FC-1926-SM-5GZYC,3.325
GTEX-Y5V6-2026-SM-5IFHO,-0.013
GTEX-Y5V6-1226-SM-4VDTE,2.0979
GTEX-Y111-2926-SM-4TT25,0.346
GTEX-13SLW-0011-R2b-SM-5O9C6,0.044
GTEX-11EI6-0626-SM-5985T,1.4547
GTEX-U3ZN-0008-SM-4DXTL,0.537
GTEX-14BIN-1226-SM-5S2OM,0.4967
GTEX-WI4N-1826-SM-4OOSF,2.4465
GTEX-14DAR-0726-SM-5RQIA,-2.5479
GTEX-ZZPU-2726-SM-5NQ8O,3.8269
GTEX-ZAJG-3026-SM-5HL92,-1.9379
GTEX-ZTSS-1026-SM-5985N,0.1388
GTEX-ZC5H-2226-SM-4WAWS,3.8208
GTEX-12WSB-0626-SM-59HJO,4.0242
GTEX-13S7M-1826-SM-5RQK6,-1.2142
GTEX-SIU8-0426-SM-4BRUE,3.7061
GTEX-12WSM-0526-SM-5GCO8,-1.0559
GTEX-UTHO-2726-SM-4JBH9,1.5709
GTEX-RTLS-0226-SM-2TF5E,1.8444
GTEX-12WSD-1326-SM-5GCNU,0.4761
GTEX-13VXT-1926-SM-5K7UO,1.7446
GTEX-XOTO-0826-SM-4B65O,-3.1714
GTEX-U3ZN-0006-SM-3DB7Y,0.3573
GTEX-13OW8-0005-SM-5NQAC,-2.4659
GTEX-R55E-1126-SM-48FDZ,0.044
GTEX-S341-1226-SM-4AD5S,3.2587
GTEX-11GSP-0126-SM-5A5KU,-0.1187
GTEX-117XS-2226-SM-5GIE1,0.517
GTEX-QEG4-0126-SM-48TZE,5.8888
GTEX-Z93T-0226-SM-5HL5Z,0.03
GTEX-WCDI-0008-SM-47JYE,0.8082
GTEX-WYVS-1126-SM-4SOJX,1.7744
GTEX-11OC5-0006-SM-5N9FA,0.6145
GTEX-XUW1-2326-SM-4BOO5,1.0503
GTEX-XYKS-2226-SM-4E3IU,2.0707
GTEX-ZVT4-0126-SM-51MS1,2.4883
GTEX-XQ8I-1426-SM-4BOPW,0.7146
GTEX-1399S-0126-SM-5IJCF,1.9188
GTEX-111VG-2326-SM-5N9BK,3.1245
GTEX-WHSE-0011-R5A-SM-3P5ZO,1.5216
GTEX-PSDG-0226-SM-33HC1,1.8722
GTEX-OOBK-0425-SM-3LK5O,1.736
GTEX-13FTX-1526-SM-5K7VJ,2.1411
GTEX-SIU8-0826-SM-2XCDQ,3.5111
GTEX-WXYG-2026-SM-4E3IY,2.7073
GTEX-11EM3-2226-SM-5H11Y,0.5069
GTEX-131YS-2226-SM-5P9G8,1.3454
GTEX-U3ZH-1526-SM-4DXV1,2.0844
GTEX-Y8E4-1226-SM-5IFIM,2.8897
GTEX-11ZUS-0011-R9b-SM-5BC76,1.0222
GTEX-11TT1-1426-SM-5EGIA,-2.9324
GTEX-Z9EW-0426-SM-5CVM9,0.1388
GTEX-WL46-0326-SM-3LK6Y,1.2085
GTEX-S3XE-1526-SM-4AD5A,3.0978
GTEX-R53T-1826-SM-3GIJX,0.7832
GTEX-1212Z-0626-SM-5FQTB,-0.4131
GTEX-13N11-0126-SM-5KM2Z,1.6093
GTEX-11NUK-0426-SM-5HL5V,1.1184
GTEX-QVJO-0326-SM-2S1R1,1.0915
GTEX-13PVQ-0626-SM-5LU47,1.8363
GTEX-11I78-1826-SM-5A5M4,1.9452
GTEX-WYVS-0626-SM-4SOJY,2.4359
GTEX-132AR-0226-SM-5IJBE,3.1637
GTEX-W5X1-0826-SM-5CHT7,-9.9658
GTEX-RU72-2926-SM-2TF66,0.9115
GTEX-WYJK-1926-SM-4ONDP,1.9601
GTEX-Q2AG-0011-R6A-SM-2HML7,2.4701
GTEX-ZZPU-0426-SM-5GZYH,0.3907
GTEX-13FTW-2326-SM-5K7YS,0.24
GTEX-11EQ8-1426-SM-5EGJR,4.0722
GTEX-XBED-1326-SM-4AT4F,-0.4719
GTEX-WYJK-0726-SM-4ONC9,0.9343
GTEX-13X6H-2526-SM-5QGOT,-1.4699
GTEX-11EI6-2926-SM-5985U,1.196
GTEX-Y8DK-0004-SM-4RGM7,0.1388
GTEX-13NYB-0326-SM-5IJDP,-2.7274
GTEX-R55F-0011-R5A-SM-2TF5L,1.6604
GTEX-12BJ1-1026-SM-5EGJA,0.2277
GTEX-WY7C-2226-SM-4ONCS,1.2333
GTEX-145LU-0726-SM-5QGP2,2.0218
GTEX-SUCS-1926-SM-32PM3,2.3394
GTEX-OXRP-0226-SM-48TDH,2.4465
GTEX-YEC4-2226-SM-5IFJT,-3.0469
GTEX-131XW-1126-SM-5EGK4,3.0074
GTEX-117YX-0526-SM-5EGJH,-0.3383
GTEX-1192X-0008-SM-5Q5B7,1.1833
GTEX-13FXS-0011-R10a-SM-5J2MA,1.105
GTEX-S7SF-1026-SM-4AD4I,1.7489
GTEX-12KS4-2426-SM-5LU8P,1.5902
GTEX-11WQK-1026-SM-5EQLX,2.2813
GTEX-11P7K-2326-SM-5EGKZ,3.3521
GTEX-131XG-2226-SM-5DUXS,-0.0277
GTEX-XBEW-0126-SM-4AT66,1.7828
GTEX-PSDG-0008-SM-48TE5,-0.5332
GTEX-13O3Q-0011-R4a-SM-5P9H2,-0.4521
GTEX-1477Z-1126-SM-5P9GK,-0.4921
GTEX-ZF28-0226-SM-5S2OE,3.8198
GTEX-139TU-0006-SM-5LZVN,0.058
GTEX-QCQG-0326-SM-2I3ES,1.6374
GTEX-SNOS-0926-SM-4DM7A,0.679
GTEX-11ZUS-2126-SM-5N9E6,2.4571
GTEX-ZDTT-0526-SM-5HL4M,0.1776
GTEX-ZTX8-0226-SM-5E44D,2.2299
GTEX-S4Q7-0008-SM-3NM8A,-0.4325
GTEX-YJ89-0726-SM-5P9F7,1.7702
GTEX-NPJ8-0326-SM-26GMG,1.4388
GTEX-Y5V5-0126-SM-5S2NW,1.5115
GTEX-WZTO-2126-SM-4PQYW,3.7593
GTEX-ZAB4-1926-SM-57WD8,-0.2498
GTEX-117YX-2426-SM-5GZZJ,0.2277
GTEX-S7PM-0006-SM-3NM8C,-0.6193
GTEX-T2YK-0226-SM-4DM5O,-3.1714
GTEX-V955-1026-SM-4JBHO,-0.4521
GTEX-145MN-2626-SM-5NQAH,0.5763
GTEX-WHPG-1226-SM-4M1ZI,0.1257
GTEX-1122O-0726-SM-5GIEV,0.4967
GTEX-14BMV-1026-SM-5SI6B,-1.685
GTEX-PWN1-1726-SM-2S1O9,1.0222
GTEX-132QS-1426-SM-5P9GE,2.0878
GTEX-WH7G-2026-SM-3NMBL,2.578
GTEX-11VI4-1726-SM-5CVLH,1.6281
GTEX-XBEW-0826-SM-4QASQ,0.1648
GTEX-YJ8O-1126-SM-5P9IS,2.4857
GTEX-X585-3126-SM-4QASH,1.7097
GTEX-XPVG-0526-SM-4B65N,0.3231
GTEX-132Q8-2926-SM-5IFFP,0.9493
GTEX-ZPU1-2326-SM-57WEP,1.9188
GTEX-WRHK-0626-SM-4MVOE,0.4125
GTEX-NL3H-0011-R5a-SM-2I3GB,1.674
GTEX-1399T-0011-R11a-SM-5J2O1,3.6691
GTEX-ZAB4-2926-SM-57WCV,0.7579
GTEX-ZF29-2626-SM-4WWBA,-0.4131
GTEX-T6MN-0126-SM-32PLP,3.3177
GTEX-RTLS-0826-SM-2TF5Q,-0.2328
GTEX-X4LF-0426-SM-3NMB5,1.5661
GTEX-Y5V6-1726-SM-4VDSZ,3.755
GTEX-Y8LW-0426-SM-4VBQ6,3.1685
GTEX-QLQ7-1726-SM-2S1QQ,-9.9658
GTEX-X5EB-0006-SM-46MV5,-1.4699
GTEX-13N1W-0011-R9b-SM-5MR4R,1.0007
GTEX-XOT4-0826-SM-4B66Y,1.1382
GTEX-WZTO-0826-SM-3NM8Q,3.1261
GTEX-139T6-1626-SM-5PNYZ,1.2209
GTEX-YF7O-0005-SM-4W1ZU,0.7233
GTEX-ZVP2-1326-SM-57WCE,3.1701
GTEX-T2IS-0226-SM-32QPH,3.5559
GTEX-13VXT-1626-SM-5IJES,2.3816
GTEX-ZLWG-0626-SM-4WWFR,1.4494
GTEX-WHPG-0326-SM-4M1XV,1.1641
GTEX-13OVL-0011-R9a-SM-5P9GX,2.9052
GTEX-12WSK-0426-SM-5GCNS,0.7999
GTEX-TSE9-2526-SM-4DXUS,2.1509
GTEX-ZYFC-0526-SM-5GIDF,1.2209
GTEX-POMQ-0826-SM-3P61H,1.2516
GTEX-12ZZZ-0226-SM-59HKU,-1.6394
GTEX-11VI4-1926-SM-5CVLI,-3.1714
GTEX-13FXS-0011-R8a-SM-5J1MN,1.3167
GTEX-WQUQ-1326-SM-3MJFF,0.099
GTEX-ZAB4-0011-R9a-SM-4SOKG,1.5064
GTEX-12WSK-2126-SM-5CVNC,1.0573
GTEX-S7SE-0011-R2A-SM-2XCDC,0.9343
GTEX-WHPG-2126-SM-4M1ZM,0.7999
GTEX-12696-2726-SM-5FQUL,0.6425
GTEX-X585-1026-SM-46MW6,1.2147
GTEX-P4PP-0326-SM-5S2TQ,-1.2142
GTEX-139TT-0011-R1a-SM-5LZVD,0.7407
GTEX-11NV4-0826-SM-5BC4S,-0.7588
GTEX-ZXES-0004-SM-57WCW,3.0181
GTEX-S4UY-0926-SM-4AD6O,2.1766
GTEX-QDVN-0726-SM-2I3FO,2.1313
GTEX-XAJ8-0008-SM-46MU7,5.7682
GTEX-14BMU-2026-SM-5S2W6,-9.9658
GTEX-ZP4G-0726-SM-4WWF2,0.2029
GTEX-Y111-0426-SM-4TT3K,-0.5756
GTEX-Y5V6-0003-SM-4V6FX,1.1184
GTEX-11GSO-2526-SM-5PNVX,0.8327
GTEX-X8HC-2326-SM-4QAS4,2.9637
GTEX-1269C-0626-SM-5FQSS,-0.4719
GTEX-X3Y1-0726-SM-3P5YU,1.4808
GTEX-ZT9X-0226-SM-51MT2,3.002
GTEX-QLQ7-1126-SM-4R1KN,-0.1665
GTEX-117YX-0626-SM-5EGJI,-2.1779
GTEX-12696-2926-SM-5FQTG,1.4704
GTEX-U8T8-2326-SM-3DB96,0.0014
GTEX-UJHI-0926-SM-4IHKF,1.5806
GTEX-ZC5H-0826-SM-5N9FH,2.6114
GTEX-S3XE-0826-SM-4AD4U,1.105
GTEX-117YW-2226-SM-5N9DB,-1.5951
GTEX-N7MT-0011-R10A-SM-2I3E1,2.7139
GTEX-Z9EW-2026-SM-5CVMQ,3.7378
GTEX-OXRO-0326-SM-33HBM,3.7539
GTEX-Y5LM-1226-SM-4VDT6,1.5415
GTEX-14AS3-1626-SM-5S2OY,2.1957
GTEX-13NYS-0011-R10a-SM-5MR4S,2.0325
GTEX-13FXS-0726-SM-5LZXJ,0.9935
GTEX-12WSL-1526-SM-5GCP8,1.6875
GTEX-PWN1-0008-SM-48TEA,1.1577
GTEX-OXRK-0326-SM-2YUMQ,3.4609
GTEX-WRHU-0326-SM-3MJFY,2.7007
GTEX-13W46-0826-SM-5LU3H,-0.6643
GTEX-ZYFG-1326-SM-5GICJ,-0.9971
GTEX-OHPL-3026-SM-3MJGS,0.7058
GTEX-13VXU-0926-SM-5IFFH,-2.2447
GTEX-111YS-0426-SM-5987O,-1.4305
GTEX-WYVS-2026-SM-4PQZ4,1.0079
GTEX-11NSD-0326-SM-5A5LS,-0.1828
GTEX-13PVR-1026-SM-5QGQW,-1.1172
GTEX-OOBJ-3026-SM-3NB1D,2.3788
GTEX-148VJ-0626-SM-5LUAW,0.4125
GTEX-13X6H-0626-SM-5LU53,0.8961
GTEX-XOT4-1126-SM-4B66E,-2.3884
GTEX-WHPG-1426-SM-3NMBB,-0.5332
GTEX-11NV4-0011-R5a-SM-5NQ88,1.8918
GTEX-131YS-0126-SM-5KM1M,2.0979
GTEX-S7SE-0726-SM-2XCD7,1.7229
GTEX-QLQW-0726-SM-447AA,0.537
GTEX-13CF2-0011-R3b-SM-5LZZ6,2.4908
GTEX-X62O-0005-SM-46MV1,-0.6873
GTEX-XOT4-0008-SM-4B664,0.6239
GTEX-ZF28-3126-SM-4WKFC,3.3076
GTEX-11TTK-0008-SM-5S2RU,1.5661
GTEX-ZYY3-1226-SM-5EQKM,0.6517
GTEX-NFK9-1026-SM-2HMK1,2.0147
GTEX-ZVZQ-0011-R4b-SM-57WCZ,-0.3201
GTEX-OOBK-3125-SM-3LK5R,1.8879
GTEX-QVJO-1926-SM-2S1QZ,-0.9132
GTEX-W5WG-0626-SM-4SOID,2.3077
GTEX-13RTJ-0011-R4b-SM-5PNX1,-0.6416
GTEX-OOBK-0526-SM-2HMJJ,1.683
GTEX-YB5E-0926-SM-4WWDQ,2.1114
GTEX-1211K-1526-SM-5FQU4,1.8201
GTEX-ZF2S-1826-SM-4WKFF,1.2992
