Cancer,Transcript,Tx_Label,Feature,Rho,P_value,N,FDR
STAD,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0075,0.8796827461058723,414,0.8796827461058723
STAD,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0217,0.6602466463969179,414,0.8796827461058723
STAD,ENST00000466960.5,Retained-intron,M2_Macrophage,0.0791,0.1080430097221185,414,0.16545393248280163
STAD,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.119,0.015429014914934742,414,0.1080031044045432
STAD,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0897,0.06835194397960476,414,0.15948786928574443
STAD,ENST00000466960.5,Retained-intron,Treg,0.0723,0.14181765641382998,414,0.16545393248280163
STAD,ENST00000466960.5,Retained-intron,IFN_gamma,0.0741,0.13224210614582038,414,0.16545393248280163
STAD,ENST00000466960.5,Retained-intron,Checkpoint,0.097,0.04853249508899477,414,0.15948786928574443
STAD,ENST00000466960.5,Retained-intron,Myeloid,0.0226,0.6464138435793807,414,0.6464138435793807
STAD,ENST00000394860.3,5-exon truncated,M2_Macrophage,0.11,0.02521708629692501,414,0.09768067644644463
STAD,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,0.0989,0.04423346335119534,414,0.09768067644644463
STAD,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.0996,0.04278421304245349,414,0.09768067644644463
STAD,ENST00000394860.3,5-exon truncated,Treg,0.0724,0.1413130058038527,414,0.16486517343782814
STAD,ENST00000394860.3,5-exon truncated,IFN_gamma,0.0892,0.06977191174746045,414,0.09768067644644463
STAD,ENST00000394860.3,5-exon truncated,Checkpoint,0.0927,0.05953837990634463,414,0.09768067644644463
STAD,ENST00000394860.3,5-exon truncated,Myeloid,0.0659,0.18059465240459982,414,0.18059465240459982
STAD,ENST00000467555.1,Short isoform,M2_Macrophage,0.1538,0.0016998722354188657,414,0.0023798211295864118
STAD,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.1705,0.0004941391705181746,414,0.0023798211295864118
STAD,ENST00000467555.1,Short isoform,Cytolytic_activity,0.1251,0.010871286245057066,414,0.01268316728589991
STAD,ENST00000467555.1,Short isoform,Treg,0.1559,0.001462410486673065,414,0.0023798211295864118
STAD,ENST00000467555.1,Short isoform,IFN_gamma,0.0829,0.09200758888925423,414,0.09200758888925423
STAD,ENST00000467555.1,Short isoform,Checkpoint,0.1661,0.0006932963713557092,414,0.0023798211295864118
STAD,ENST00000467555.1,Short isoform,Myeloid,0.1572,0.0013291819659062064,414,0.0023798211295864118
STAD,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.0649,0.18760119503870187,414,0.27582583252485693
STAD,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,-0.0582,0.23775765120227793,414,0.2773839264026576
STAD,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,-0.0669,0.17448933849148326,414,0.27582583252485693
STAD,ENST00000394857.7,Alt-exon isoform,Treg,-0.0441,0.3712854074510602,414,0.3712854074510602
STAD,ENST00000394857.7,Alt-exon isoform,IFN_gamma,-0.0635,0.19701845180346925,414,0.27582583252485693
STAD,ENST00000394857.7,Alt-exon isoform,Checkpoint,-0.0735,0.13526034874325216,414,0.27582583252485693
STAD,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.088,0.07360301757167748,414,0.27582583252485693
STAD,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.0956,0.05190475701125817,414,0.07266665981576144
STAD,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.106,0.031081304774880292,414,0.05439228335604051
STAD,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.1239,0.011661196594599419,414,0.03753000762764168
STAD,ENST00000416245.5,Mid isoform,Treg,-0.081,0.09986430882675854,414,0.11650836029788496
STAD,ENST00000416245.5,Mid isoform,IFN_gamma,-0.0611,0.21481475416217732,414,0.21481475416217735
STAD,ENST00000416245.5,Mid isoform,Checkpoint,-0.1182,0.016084288983275005,414,0.03753000762764168
STAD,ENST00000416245.5,Mid isoform,Myeloid,-0.1626,0.0008980703163232784,414,0.006286492214262949
STAD,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,0.0423,0.3909474341454956,414,0.5473264078036938
STAD,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0927,0.05961545605021429,414,0.22731156919909043
STAD,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0741,0.1322217473634213,414,0.23138805788598726
STAD,ENST00000479793.5,Alt-terminal isoform,Treg,0.0858,0.08137218943732868,414,0.22731156919909043
STAD,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,0.0301,0.5409382123102627,414,0.6310945810286398
STAD,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.0816,0.09741924394246733,414,0.22731156919909043
STAD,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.013,0.7917696282632394,414,0.7917696282632394
TGCT,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.0436,0.5983655785948483,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,-0.0202,0.8075014769110533,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0473,0.5680417051791469,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),Treg,-0.0942,0.25494946655726836,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0163,0.8440205706318932,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),Checkpoint,-0.0021,0.9802642017652894,148,0.9802642017652895
TGCT,ENST00000336517.8,FL canonical (9-exon),Myeloid,-0.0318,0.7012601559021016,148,0.9802642017652895
TGCT,ENST00000466960.5,Retained-intron,M2_Macrophage,0.0098,0.9059455207469346,148,0.9826862436511259
TGCT,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.1131,0.1712848791453567,148,0.2997485385043742
TGCT,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.1912,0.019950123038065343,148,0.1396508612664574
TGCT,ENST00000466960.5,Retained-intron,Treg,-0.0729,0.37882049884621083,148,0.5303486983846952
TGCT,ENST00000466960.5,Retained-intron,IFN_gamma,-0.1348,0.10245026111703594,148,0.2997485385043742
TGCT,ENST00000466960.5,Retained-intron,Checkpoint,-0.114,0.16779789414916008,148,0.2997485385043742
TGCT,ENST00000466960.5,Retained-intron,Myeloid,0.0018,0.9826862436511259,148,0.9826862436511259
TGCT,ENST00000394860.3,5-exon truncated,M2_Macrophage,0.1071,0.19499609188632963,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0006,0.9938008279236312,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.0107,0.8969291792592597,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,Treg,-0.0156,0.8511919772249978,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0142,0.8635690568240165,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0134,0.8712294768743467,148,0.9938008279236312
TGCT,ENST00000394860.3,5-exon truncated,Myeloid,0.085,0.30414646085659397,148,0.9938008279236312
TGCT,ENST00000467555.1,Short isoform,M2_Macrophage,0.0855,0.30142894468131676,148,0.30142894468131676
TGCT,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.2638,0.0011962510976878812,148,0.0030601832350848
TGCT,ENST00000467555.1,Short isoform,Cytolytic_activity,0.2823,0.0005090169395718694,148,0.0030601832350848
TGCT,ENST00000467555.1,Short isoform,Treg,0.2266,0.005618285276205411,148,0.007865599386687575
TGCT,ENST00000467555.1,Short isoform,IFN_gamma,0.2552,0.0017486761343341714,148,0.0030601832350848
TGCT,ENST00000467555.1,Short isoform,Checkpoint,0.259,0.0014815749531578327,148,0.0030601832350848
TGCT,ENST00000467555.1,Short isoform,Myeloid,0.1498,0.0692370387305161,148,0.08077654518560212
TGCT,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,-0.2102,0.010348608884731708,148,0.07244026219312195
TGCT,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0369,0.6565584328970977,148,0.7607536010904555
TGCT,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0578,0.48519495071345864,148,0.7607536010904555
TGCT,ENST00000394857.7,Alt-exon isoform,Treg,0.1023,0.2158351067947225,148,0.5036152491876859
TGCT,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0376,0.6502385573907958,148,0.7607536010904555
TGCT,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0252,0.7607536010904554,148,0.7607536010904555
TGCT,ENST00000394857.7,Alt-exon isoform,Myeloid,-0.1562,0.0579171967014051,148,0.20271018845491784
TGCT,ENST00000416245.5,Mid isoform,M2_Macrophage,-0.0818,0.32309092940092743,148,0.37693941763441535
TGCT,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.1508,0.06739984603977314,148,0.17593739667986025
TGCT,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.1439,0.08094229664258788,148,0.17593739667986025
TGCT,ENST00000416245.5,Mid isoform,Treg,0.1663,0.04332868673490593,148,0.17593739667986025
TGCT,ENST00000416245.5,Mid isoform,IFN_gamma,0.1264,0.12566956905704305,148,0.17593739667986025
TGCT,ENST00000416245.5,Mid isoform,Checkpoint,0.1316,0.11095915908581643,148,0.17593739667986025
TGCT,ENST00000416245.5,Mid isoform,Myeloid,0.0389,0.6390788990434757,148,0.6390788990434757
TGCT,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.042,0.612194196340327,148,0.913421643409579
TGCT,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0228,0.7829328372082106,148,0.913421643409579
TGCT,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.1053,0.2026445405812086,148,0.913421643409579
TGCT,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0052,0.9504021565700319,148,0.9504021565700319
TGCT,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,0.0276,0.7391382434060318,148,0.913421643409579
TGCT,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.0263,0.7508026927037923,148,0.913421643409579
TGCT,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0678,0.4128729330027048,148,0.913421643409579
THCA,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.1243,0.005181574589097623,504,0.036271022123683355
THCA,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0412,0.35638173138556906,504,0.41577868661649725
THCA,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,-0.0257,0.5653959584874996,504,0.5653959584874996
THCA,ENST00000336517.8,FL canonical (9-exon),Treg,0.0557,0.21203615303114548,504,0.3710632678045046
THCA,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.0638,0.15282889794730647,504,0.3566007618770484
THCA,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.047,0.2922827209017315,504,0.40919580926242416
THCA,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.0999,0.024943855570003375,504,0.08730349449501182
THCA,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.1117,0.012082999734782754,504,0.06910752395465253
THCA,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.044,0.3239703961006143,504,0.37796546211738336
THCA,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.0152,0.7342425831820363,504,0.7342425831820363
THCA,ENST00000466960.5,Retained-intron,Treg,-0.067,0.13327172943756485,504,0.3069101009700645
THCA,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0548,0.21922150069290322,504,0.3069101009700645
THCA,ENST00000466960.5,Retained-intron,Checkpoint,-0.0562,0.20789639932637854,504,0.3069101009700645
THCA,ENST00000466960.5,Retained-intron,Myeloid,-0.1038,0.019745006844186435,504,0.06910752395465253
THCA,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0292,0.5135667523528764,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,0.008,0.8575446014651098,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,Cytolytic_activity,0.0042,0.9250300184670814,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,Treg,0.0178,0.6900016430768166,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.0173,0.6989763066438218,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0032,0.9420152728898212,504,0.9420152728898212
THCA,ENST00000394860.3,5-exon truncated,Myeloid,-0.013,0.7713338692417241,504,0.9420152728898212
THCA,ENST00000467555.1,Short isoform,M2_Macrophage,0.1495,0.0007571856807548101,504,0.0017667665884278903
THCA,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.1333,0.0027134623416526964,504,0.003214493207865897
THCA,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0901,0.04315332763363718,504,0.04315332763363718
THCA,ENST00000467555.1,Short isoform,Treg,0.1582,0.00036438131601691874,504,0.0012753346060592155
THCA,ENST00000467555.1,Short isoform,IFN_gamma,0.1331,0.002755279892456483,504,0.003214493207865897
THCA,ENST00000467555.1,Short isoform,Checkpoint,0.1396,0.0016745381970073797,504,0.0029304418447629148
THCA,ENST00000467555.1,Short isoform,Myeloid,0.1694,0.00013280427522735158,504,0.0009296299265914611
THCA,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0523,0.2411137490362056,504,0.2812993738755732
THCA,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0952,0.03263741491563638,504,0.07840214421448899
THCA,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0852,0.05596635565817567,504,0.09794112240180743
THCA,ENST00000394857.7,Alt-exon isoform,Treg,0.0993,0.02577632125733875,504,0.07840214421448899
THCA,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0688,0.12299017659304216,504,0.17218624723025905
THCA,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0947,0.03360091894906671,504,0.07840214421448899
THCA,ENST00000394857.7,Alt-exon isoform,Myeloid,0.0345,0.43978308482930717,504,0.4397830848293071
THCA,ENST00000416245.5,Mid isoform,M2_Macrophage,0.0328,0.4628959352321512,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,T_cell_exhaustion,-0.0038,0.933049057133922,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.0278,0.5329777217359168,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,Treg,0.0105,0.814099991126648,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,IFN_gamma,-0.0162,0.7165521362540768,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,Checkpoint,-0.0066,0.8833495039649303,504,0.933049057133922
THCA,ENST00000416245.5,Mid isoform,Myeloid,0.0098,0.8262288709401655,504,0.933049057133922
THCA,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0488,0.2739054922997463,504,0.8614477879372986
THCA,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.0307,0.4922558788213135,504,0.8614477879372986
THCA,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0355,0.42583030541697453,504,0.8614477879372986
THCA,ENST00000479793.5,Alt-terminal isoform,Treg,0.0062,0.8897805242496324,504,0.8897805242496324
THCA,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.0404,0.3658778393370157,504,0.8614477879372986
THCA,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.0112,0.8015171223481025,504,0.8897805242496324
THCA,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.0119,0.7901006808949395,504,0.8897805242496324
THYM,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.5193,1.4437926394554075e-09,119,1.0106548476187852e-08
THYM,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.2805,0.0020017551394673175,119,0.0035030714940678057
THYM,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0775,0.4024049033467558,119,0.4024049033467558
THYM,ENST00000336517.8,FL canonical (9-exon),Treg,0.2081,0.02312097553224817,119,0.026974471454289533
THYM,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.4876,1.8606128858296152e-08,119,6.512145100403653e-08
THYM,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.2727,0.0026915185136136355,119,0.00376812591905909
THYM,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.4118,3.2818963989972857e-06,119,7.657758264327e-06
THYM,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.1739,0.05857658413358091,119,0.1366786963116888
THYM,ENST00000466960.5,Retained-intron,T_cell_exhaustion,-0.1342,0.14571762654805426,119,0.18516426841875236
THYM,ENST00000466960.5,Retained-intron,Cytolytic_activity,-0.0733,0.42812406238949896,119,0.42812406238949896
THYM,ENST00000466960.5,Retained-intron,Treg,-0.13,0.15871223007321633,119,0.18516426841875236
THYM,ENST00000466960.5,Retained-intron,IFN_gamma,-0.1772,0.05392979247799661,119,0.1366786963116888
THYM,ENST00000466960.5,Retained-intron,Checkpoint,-0.1543,0.09378768838617448,119,0.16412845467580534
THYM,ENST00000466960.5,Retained-intron,Myeloid,-0.2211,0.0156827976525754,119,0.10977958356802779
THYM,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.2006,0.02867461595543411,119,0.10036115584401939
THYM,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.0776,0.40149432332200186,119,0.6622305932612066
THYM,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0525,0.5704711072804789,119,0.6655496251605587
THYM,ENST00000394860.3,5-exon truncated,Treg,0.006,0.9487013612067492,119,0.9487013612067491
THYM,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.1056,0.2532109588309612,119,0.5908255706055761
THYM,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0664,0.4730218523294333,119,0.6622305932612066
THYM,ENST00000394860.3,5-exon truncated,Myeloid,-0.2566,0.004844179405722645,119,0.033909255840058515
THYM,ENST00000467555.1,Short isoform,M2_Macrophage,0.0117,0.8995587399579714,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,T_cell_exhaustion,-0.0875,0.3442065462051327,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,Cytolytic_activity,-0.0002,0.9980987582460923,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,Treg,-0.0358,0.6991605036151478,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,IFN_gamma,-0.0234,0.8005045422419332,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,Checkpoint,-0.0514,0.5788185751171693,119,0.9980987582460923
THYM,ENST00000467555.1,Short isoform,Myeloid,-0.0099,0.9150934940490247,119,0.9980987582460923
THYM,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0414,0.6551416949960832,119,0.7643319774954304
THYM,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.1994,0.02967679776887829,119,0.05859747808626828
THYM,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.1955,0.03313672634064508,119,0.05859747808626828
THYM,ENST00000394857.7,Alt-exon isoform,Treg,0.1774,0.053577797590004306,119,0.07500891662600603
THYM,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0087,0.9249186022285864,119,0.9249186022285864
THYM,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.1951,0.0334842731921533,119,0.05859747808626828
THYM,ENST00000394857.7,Alt-exon isoform,Myeloid,0.2025,0.02722811849359296,119,0.05859747808626828
THYM,ENST00000416245.5,Mid isoform,M2_Macrophage,0.2165,0.01803717533781739,119,0.06403213920378824
THYM,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.152,0.09897422228889527,119,0.17320488900556671
THYM,ENST00000416245.5,Mid isoform,Cytolytic_activity,0.0143,0.8775113348305644,119,0.8775113348305644
THYM,ENST00000416245.5,Mid isoform,Treg,0.0864,0.34991489620865823,119,0.4082340455767679
THYM,ENST00000416245.5,Mid isoform,IFN_gamma,0.1851,0.04384215569685639,119,0.10229836329266491
THYM,ENST00000416245.5,Mid isoform,Checkpoint,0.1384,0.13330141853228963,119,0.1866219859452055
THYM,ENST00000416245.5,Mid isoform,Myeloid,0.216,0.018294896915368068,119,0.06403213920378824
THYM,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.2351,0.010045757685908093,119,0.035160151900678324
THYM,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,-0.1368,0.13789798816542018,119,0.2413214792894853
THYM,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,-0.0437,0.6369595101259427,119,0.6369595101259427
THYM,ENST00000479793.5,Alt-terminal isoform,Treg,-0.0614,0.5068483648803075,119,0.5913230923603587
THYM,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,-0.2595,0.004380787499867263,119,0.03066551249907084
THYM,ENST00000479793.5,Alt-terminal isoform,Checkpoint,-0.1225,0.18460294308158245,119,0.25844412031421543
THYM,ENST00000479793.5,Alt-terminal isoform,Myeloid,-0.1994,0.029700592035351636,119,0.06930138141582048
UCEC,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.2012,0.006762411597709695,180,0.030283680956746502
UCEC,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.0832,0.2666147144874624,180,0.46657575035305915
UCEC,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.0095,0.8989949355867572,180,0.8989949355867572
UCEC,ENST00000336517.8,FL canonical (9-exon),Treg,0.0299,0.6905842867072456,180,0.8720276229542964
UCEC,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.1952,0.008652480273356144,180,0.030283680956746502
UCEC,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.0242,0.7474522482465398,180,0.8720276229542964
UCEC,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.1377,0.0652405332158718,180,0.15222791083703419
UCEC,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.0347,0.6436966937064565,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,T_cell_exhaustion,0.0475,0.5269507845209205,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,Cytolytic_activity,0.0805,0.28294669444376225,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,Treg,0.0664,0.3758425895559935,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,IFN_gamma,-0.0222,0.7672500067630802,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,Checkpoint,0.1017,0.17423359370677058,180,0.7672500067630802
UCEC,ENST00000466960.5,Retained-intron,Myeloid,-0.0292,0.6971066945708289,180,0.7672500067630802
UCEC,ENST00000394860.3,5-exon truncated,M2_Macrophage,-0.0242,0.746849777966395,180,0.7468497779663951
UCEC,ENST00000394860.3,5-exon truncated,T_cell_exhaustion,-0.072,0.3369830924392697,180,0.5767504871271426
UCEC,ENST00000394860.3,5-exon truncated,Cytolytic_activity,-0.0546,0.46623798801058847,180,0.5767504871271426
UCEC,ENST00000394860.3,5-exon truncated,Treg,-0.0513,0.4943575603946937,180,0.5767504871271426
UCEC,ENST00000394860.3,5-exon truncated,IFN_gamma,-0.1011,0.17693780941916895,180,0.5767504871271426
UCEC,ENST00000394860.3,5-exon truncated,Checkpoint,-0.0536,0.4748892152314118,180,0.5767504871271426
UCEC,ENST00000394860.3,5-exon truncated,Myeloid,-0.0671,0.3706456308058541,180,0.5767504871271426
UCEC,ENST00000467555.1,Short isoform,M2_Macrophage,-0.0565,0.4509791675953312,180,0.7892135432918296
UCEC,ENST00000467555.1,Short isoform,T_cell_exhaustion,0.0026,0.9718546632930468,180,0.9718546632930468
UCEC,ENST00000467555.1,Short isoform,Cytolytic_activity,0.0979,0.19096258451076348,180,0.7892135432918296
UCEC,ENST00000467555.1,Short isoform,Treg,-0.0193,0.797132131867291,180,0.9718546632930468
UCEC,ENST00000467555.1,Short isoform,IFN_gamma,-0.0586,0.43427426318950546,180,0.7892135432918296
UCEC,ENST00000467555.1,Short isoform,Checkpoint,0.0082,0.9125493091435529,180,0.9718546632930468
UCEC,ENST00000467555.1,Short isoform,Myeloid,0.0599,0.4247555541758604,180,0.7892135432918296
UCEC,ENST00000394857.7,Alt-exon isoform,M2_Macrophage,0.0346,0.6448380989667901,180,0.8675710011935505
UCEC,ENST00000394857.7,Alt-exon isoform,T_cell_exhaustion,0.0805,0.2829343439956216,180,0.8048665127068818
UCEC,ENST00000394857.7,Alt-exon isoform,Cytolytic_activity,0.0245,0.743632286737329,180,0.8675710011935505
UCEC,ENST00000394857.7,Alt-exon isoform,Treg,0.0638,0.39506792065776863,180,0.8048665127068818
UCEC,ENST00000394857.7,Alt-exon isoform,IFN_gamma,0.0943,0.20787636625145772,180,0.8048665127068818
UCEC,ENST00000394857.7,Alt-exon isoform,Checkpoint,0.0554,0.4599237215467896,180,0.8048665127068818
UCEC,ENST00000394857.7,Alt-exon isoform,Myeloid,0.0055,0.9419113519121683,180,0.9419113519121683
UCEC,ENST00000416245.5,Mid isoform,M2_Macrophage,0.1111,0.1374992579947282,180,0.9624948059630974
UCEC,ENST00000416245.5,Mid isoform,T_cell_exhaustion,0.0437,0.5599319556118668,180,0.9785524483330613
UCEC,ENST00000416245.5,Mid isoform,Cytolytic_activity,-0.0328,0.6616397760833241,180,0.9785524483330613
UCEC,ENST00000416245.5,Mid isoform,Treg,0.0153,0.8387592414283382,180,0.9785524483330613
UCEC,ENST00000416245.5,Mid isoform,IFN_gamma,0.0553,0.46092545791048334,180,0.9785524483330613
UCEC,ENST00000416245.5,Mid isoform,Checkpoint,0.0017,0.9819121954160082,180,0.9819121954160082
UCEC,ENST00000416245.5,Mid isoform,Myeloid,-0.0155,0.8363599378533579,180,0.9785524483330613
UCEC,ENST00000479793.5,Alt-terminal isoform,M2_Macrophage,-0.0278,0.711239473021724,180,0.9664340812084935
UCEC,ENST00000479793.5,Alt-terminal isoform,T_cell_exhaustion,0.0523,0.48529220159059283,180,0.8492613527835374
UCEC,ENST00000479793.5,Alt-terminal isoform,Cytolytic_activity,0.0876,0.24233694353789703,180,0.8492613527835374
UCEC,ENST00000479793.5,Alt-terminal isoform,Treg,0.053,0.4797082838946992,180,0.8492613527835374
UCEC,ENST00000479793.5,Alt-terminal isoform,IFN_gamma,0.0069,0.9269784343988104,180,0.9664340812084935
UCEC,ENST00000479793.5,Alt-terminal isoform,Checkpoint,0.0536,0.474872233573735,180,0.8492613527835374
UCEC,ENST00000479793.5,Alt-terminal isoform,Myeloid,0.0032,0.9664340812084935,180,0.9664340812084935
UCS,ENST00000336517.8,FL canonical (9-exon),M2_Macrophage,0.3286,0.012584871393229414,57,0.02958120280737839
UCS,ENST00000336517.8,FL canonical (9-exon),T_cell_exhaustion,0.2154,0.10760254512845073,57,0.15064356317983102
UCS,ENST00000336517.8,FL canonical (9-exon),Cytolytic_activity,0.1487,0.26964974612771947,57,0.26964974612771947
UCS,ENST00000336517.8,FL canonical (9-exon),Treg,0.1923,0.1518067684606865,57,0.17710789653746759
UCS,ENST00000336517.8,FL canonical (9-exon),IFN_gamma,0.3671,0.004975598367466846,57,0.02958120280737839
UCS,ENST00000336517.8,FL canonical (9-exon),Checkpoint,0.2235,0.09469399074930646,57,0.15064356317983102
UCS,ENST00000336517.8,FL canonical (9-exon),Myeloid,0.3282,0.01267765834601931,57,0.02958120280737839
UCS,ENST00000466960.5,Retained-intron,M2_Macrophage,-0.2838,0.03238327251424695,57,0.0746353588756293
